beatsPerMinute,beatAvg,GSR
0.0,0.0,641.0
0.0,0.0,634.0
0.0,0.0,672.0
0.0,0.0,655.0
0.0,0.0,638.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,636.0
0.0,0.0,627.0
0.0,0.0,674.0
0.0,0.0,658.0
0.0,0.0,638.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,639.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,641.0
0.0,0.0,622.0
0.0,0.0,674.0
0.0,0.0,663.0
0.0,0.0,646.0
0.0,0.0,623.0
0.0,0.0,676.0
0.0,0.0,660.0
0.0,0.0,646.0
0.0,0.0,625.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,646.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,645.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,643.0
0.0,0.0,633.0
0.0,0.0,676.0
0.0,0.0,657.0
0.0,0.0,640.0
0.0,0.0,631.0
0.0,0.0,672.0
0.0,0.0,654.0
0.0,0.0,636.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,627.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,624.0
0.0,0.0,674.0
0.0,0.0,659.0
0.0,0.0,639.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,662.0
0.0,0.0,640.0
0.0,0.0,623.0
0.0,0.0,674.0
0.0,0.0,662.0
0.0,0.0,643.0
0.0,0.0,623.0
0.0,0.0,674.0
0.0,0.0,662.0
0.0,0.0,646.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,646.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,647.0
0.0,0.0,633.0
0.0,0.0,671.0
0.0,0.0,657.0
0.0,0.0,645.0
0.0,0.0,634.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,643.0
0.0,0.0,633.0
0.0,0.0,675.0
0.0,0.0,656.0
0.0,0.0,641.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,641.0
0.0,0.0,635.0
0.0,0.0,672.0
0.0,0.0,660.0
0.0,0.0,641.0
0.0,0.0,630.0
0.0,0.0,671.0
0.0,0.0,662.0
0.0,0.0,641.0
0.0,0.0,627.0
0.0,0.0,671.0
0.0,0.0,661.0
0.0,0.0,641.0
0.0,0.0,625.0
0.0,0.0,672.0
0.0,0.0,662.0
0.0,0.0,643.0
0.0,0.0,624.0
0.0,0.0,672.0
0.0,0.0,663.0
0.0,0.0,644.0
0.0,0.0,624.0
0.0,0.0,672.0
0.0,0.0,660.0
0.0,0.0,647.0
0.0,0.0,627.0
0.0,0.0,671.0
0.0,0.0,659.0
0.0,0.0,647.0
0.0,0.0,630.0
0.0,0.0,671.0
0.0,0.0,658.0
0.0,0.0,645.0
0.0,0.0,632.0
0.0,0.0,670.0
0.0,0.0,656.0
0.0,0.0,643.0
0.0,0.0,633.0
0.0,0.0,671.0
0.0,0.0,657.0
0.0,0.0,642.0
0.0,0.0,634.0
0.0,0.0,671.0
0.0,0.0,655.0
0.0,0.0,639.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,658.0
0.0,0.0,637.0
0.0,0.0,629.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,637.0
0.0,0.0,625.0
0.0,0.0,671.0
0.0,0.0,657.0
0.0,0.0,638.0
0.0,0.0,622.0
0.0,0.0,671.0
0.0,0.0,660.0
0.0,0.0,639.0
0.0,0.0,622.0
0.0,0.0,675.0
0.0,0.0,663.0
0.0,0.0,643.0
0.0,0.0,623.0
0.0,0.0,672.0
0.0,0.0,660.0
0.0,0.0,646.0
0.0,0.0,625.0
0.0,0.0,675.0
0.0,0.0,661.0
0.0,0.0,647.0
0.0,0.0,628.0
0.0,0.0,671.0
0.0,0.0,658.0
0.0,0.0,645.0
0.0,0.0,632.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,643.0
0.0,0.0,633.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,641.0
0.0,0.0,632.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,641.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,655.0
0.0,0.0,637.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,636.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,638.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,639.0
0.0,0.0,622.0
0.0,0.0,675.0
0.0,0.0,664.0
0.0,0.0,644.0
0.0,0.0,624.0
0.0,0.0,675.0
0.0,0.0,662.0
0.0,0.0,645.0
0.0,0.0,625.0
0.0,0.0,674.0
0.0,0.0,658.0
0.0,0.0,645.0
0.0,0.0,627.0
0.0,0.0,672.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,642.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,642.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,639.0
0.0,0.0,631.0
0.0,0.0,677.0
0.0,0.0,657.0
0.0,0.0,639.0
0.0,0.0,629.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,636.0
0.0,0.0,625.0
0.0,0.0,674.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,622.0
0.0,0.0,672.0
0.0,0.0,660.0
0.0,0.0,640.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,641.0
0.0,0.0,622.0
0.0,0.0,676.0
0.0,0.0,660.0
0.0,0.0,642.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,645.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,642.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,639.0
0.0,0.0,631.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,639.0
0.0,0.0,631.0
0.0,0.0,675.0
0.0,0.0,655.0
0.0,0.0,637.0
0.0,0.0,627.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,636.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,637.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,640.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,644.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,645.0
0.0,0.0,624.0
0.0,0.0,674.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,642.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,640.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,637.0
0.0,0.0,629.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,636.0
0.0,0.0,627.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,636.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,637.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,640.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,641.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,645.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,642.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,639.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,638.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,637.0
0.0,0.0,628.0
0.0,0.0,672.0
0.0,0.0,657.0
0.0,0.0,636.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,637.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,639.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,664.0
0.0,0.0,644.0
0.0,0.0,622.0
0.0,0.0,672.0
0.0,0.0,660.0
0.0,0.0,645.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,630.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,642.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,642.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,638.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,638.0
0.0,0.0,628.0
0.0,0.0,676.0
0.0,0.0,655.0
0.0,0.0,636.0
0.0,0.0,624.0
0.0,0.0,672.0
0.0,0.0,657.0
0.0,0.0,638.0
0.0,0.0,622.0
0.0,0.0,672.0
0.0,0.0,659.0
0.0,0.0,638.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,641.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,642.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,645.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,643.0
0.0,0.0,631.0
0.0,0.0,674.0
0.0,0.0,655.0
0.0,0.0,641.0
0.0,0.0,631.0
0.0,0.0,674.0
0.0,0.0,655.0
0.0,0.0,638.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,637.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,637.0
0.0,0.0,627.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,637.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,663.0
0.0,0.0,640.0
0.0,0.0,622.0
0.0,0.0,672.0
0.0,0.0,661.0
0.0,0.0,640.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,642.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,643.0
0.0,0.0,622.0
0.0,0.0,674.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,641.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,640.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,636.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,627.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,634.0
0.0,0.0,622.0
0.0,0.0,674.0
0.0,0.0,658.0
0.0,0.0,636.0
0.0,0.0,619.0
0.0,0.0,676.0
0.0,0.0,662.0
0.0,0.0,642.0
0.0,0.0,620.0
0.0,0.0,672.0
0.0,0.0,662.0
0.0,0.0,642.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,645.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,646.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,631.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,643.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,640.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,636.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,627.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,636.0
0.0,0.0,621.0
0.0,0.0,674.0
0.0,0.0,659.0
0.0,0.0,638.0
0.0,0.0,619.0
0.0,0.0,675.0
0.0,0.0,663.0
0.0,0.0,641.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,645.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,625.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,645.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,643.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,641.0
0.0,0.0,631.0
0.0,0.0,678.0
0.0,0.0,656.0
0.0,0.0,640.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,625.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,635.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,637.0
0.0,0.0,619.0
0.0,0.0,674.0
0.0,0.0,661.0
0.0,0.0,639.0
0.0,0.0,619.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,643.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,645.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,627.0
0.0,0.0,674.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,641.0
0.0,0.0,632.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,638.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,636.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,625.0
0.0,0.0,675.0
0.0,0.0,659.0
0.0,0.0,637.0
0.0,0.0,622.0
0.0,0.0,672.0
0.0,0.0,659.0
0.0,0.0,637.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,639.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,642.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,660.0
0.0,0.0,645.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,645.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,662.0
0.0,0.0,646.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,642.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,640.0
0.0,0.0,631.0
0.0,0.0,672.0
0.0,0.0,654.0
0.0,0.0,637.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,627.0
0.0,0.0,674.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,623.0
0.0,0.0,674.0
0.0,0.0,657.0
0.0,0.0,636.0
0.0,0.0,620.0
0.0,0.0,674.0
0.0,0.0,661.0
0.0,0.0,639.0
0.0,0.0,619.0
0.0,0.0,672.0
0.0,0.0,660.0
0.0,0.0,639.0
0.0,0.0,619.0
0.0,0.0,677.0
0.0,0.0,662.0
0.0,0.0,644.0
0.0,0.0,622.0
0.0,0.0,673.0
0.0,0.0,662.0
0.0,0.0,647.0
0.0,0.0,627.0
0.0,0.0,672.0
0.0,0.0,661.0
0.0,0.0,645.0
0.0,0.0,629.0
0.0,0.0,671.0
0.0,0.0,657.0
0.0,0.0,643.0
0.0,0.0,631.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,641.0
0.0,0.0,632.0
0.0,0.0,672.0
0.0,0.0,654.0
0.0,0.0,637.0
0.0,0.0,630.0
0.0,0.0,674.0
0.0,0.0,655.0
0.0,0.0,636.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,623.0
0.0,0.0,672.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,636.0
0.0,0.0,619.0
0.0,0.0,673.0
0.0,0.0,661.0
0.0,0.0,639.0
0.0,0.0,619.0
0.0,0.0,674.0
0.0,0.0,661.0
0.0,0.0,644.0
0.0,0.0,623.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,644.0
0.0,0.0,624.0
0.0,0.0,672.0
0.0,0.0,658.0
0.0,0.0,644.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,642.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,640.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,639.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,635.0
0.0,0.0,627.0
0.0,0.0,674.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,657.0
0.0,0.0,635.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,658.0
0.0,0.0,637.0
0.0,0.0,619.0
0.0,0.0,674.0
0.0,0.0,661.0
0.0,0.0,640.0
0.0,0.0,619.0
0.0,0.0,674.0
0.0,0.0,660.0
0.0,0.0,641.0
0.0,0.0,620.0
0.0,0.0,676.0
0.0,0.0,664.0
0.0,0.0,646.0
0.0,0.0,624.0
0.0,0.0,672.0
0.0,0.0,663.0
0.0,0.0,648.0
0.0,0.0,628.0
0.0,0.0,675.0
0.0,0.0,660.0
0.0,0.0,647.0
0.0,0.0,631.0
0.0,0.0,671.0
0.0,0.0,655.0
0.0,0.0,641.0
0.0,0.0,631.0
0.0,0.0,672.0
0.0,0.0,654.0
0.0,0.0,638.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
0.0,0.0,637.0
0.0,0.0,629.0
0.0,0.0,673.0
0.0,0.0,655.0
0.0,0.0,635.0
0.0,0.0,626.0
0.0,0.0,673.0
0.0,0.0,656.0
0.0,0.0,635.0
0.0,0.0,621.0
0.0,0.0,674.0
0.0,0.0,658.0
0.0,0.0,637.0
0.0,0.0,620.0
0.0,0.0,674.0
0.0,0.0,659.0
0.0,0.0,638.0
0.0,0.0,619.0
0.0,0.0,674.0
0.0,0.0,661.0
0.0,0.0,641.0
0.0,0.0,620.0
0.0,0.0,674.0
0.0,0.0,660.0
0.0,0.0,644.0
0.0,0.0,621.0
0.0,0.0,673.0
0.0,0.0,659.0
0.0,0.0,644.0
0.0,0.0,626.0
0.0,0.0,678.0
0.0,0.0,661.0
0.0,0.0,646.0
0.0,0.0,631.0
0.0,0.0,671.0
0.0,0.0,655.0
0.0,0.0,641.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
2.0,0.0,639.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
2.0,0.0,637.0
0.0,0.0,628.0
0.0,0.0,673.0
0.0,0.0,658.0
2.0,0.0,636.0
0.0,0.0,627.0
0.0,0.0,672.0
0.0,0.0,656.0
2.0,0.0,635.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,657.0
2.0,0.0,635.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,659.0
2.0,0.0,638.0
0.0,0.0,619.0
0.0,0.0,674.0
0.0,0.0,661.0
2.0,0.0,641.0
0.0,0.0,620.0
0.0,0.0,673.0
0.0,0.0,661.0
2.0,0.0,642.0
0.0,0.0,621.0
0.0,0.0,674.0
0.0,0.0,660.0
2.0,0.0,644.0
0.0,0.0,624.0
0.0,0.0,673.0
0.0,0.0,658.0
2.0,0.0,644.0
0.0,0.0,629.0
0.0,0.0,675.0
0.0,0.0,656.0
2.0,0.0,642.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,655.0
2.0,0.0,639.0
0.0,0.0,630.0
0.0,0.0,673.0
0.0,0.0,654.0
2.0,0.0,637.0
0.0,0.0,629.0
1.0,0.0,673.0
0.0,0.0,655.0
2.0,0.0,635.0
0.0,0.0,627.0
1.0,0.0,673.0
0.0,0.0,656.0
2.0,0.0,634.0
0.0,0.0,623.0
1.0,0.0,673.0
0.0,0.0,656.0
2.0,0.0,635.0
0.0,0.0,620.0
1.0,0.0,674.0
0.0,0.0,659.0
2.0,0.0,637.0
0.0,0.0,619.0
1.0,0.0,673.0
0.0,0.0,661.0
2.0,0.0,639.0
0.0,0.0,619.0
1.0,0.0,673.0
0.0,0.0,661.0
2.0,0.0,642.0
0.0,0.0,621.0
1.0,0.0,674.0
0.0,0.0,660.0
2.0,0.0,645.0
0.0,0.0,625.0
1.0,0.0,675.0
0.0,0.0,658.0
2.0,0.0,644.0
0.0,0.0,628.0
1.0,0.0,672.0
0.0,0.0,657.0
2.0,0.0,642.0
0.0,0.0,630.0
1.0,0.0,672.0
0.0,0.0,655.0
2.0,0.0,640.0
0.0,0.0,630.0
1.0,0.0,672.0
0.0,0.0,654.0
2.0,0.0,637.0
0.0,0.0,629.0
1.0,0.0,672.0
0.0,0.0,655.0
2.0,0.0,636.0
0.0,0.0,627.0
1.0,0.0,673.0
0.0,0.0,655.0
2.0,0.0,635.0
0.0,0.0,624.0
1.0,0.0,673.0
0.0,0.0,657.0
2.0,0.0,635.0
0.0,0.0,620.0
37.0,9.0,673.0
0.0,0.0,659.0
2.0,0.0,636.0
0.0,0.0,619.0
37.0,9.0,673.0
0.0,0.0,660.0
2.0,0.0,639.0
0.0,0.0,619.0
37.0,9.0,673.0
0.0,0.0,661.0
2.0,0.0,642.0
0.0,0.0,621.0
37.0,9.0,673.0
0.0,0.0,660.0
2.0,0.0,644.0
0.0,0.0,622.0
37.0,9.0,673.0
0.0,0.0,658.0
2.0,0.0,644.0
0.0,0.0,627.0
37.0,9.0,673.0
0.0,0.0,658.0
2.0,0.0,643.0
1.0,0.0,630.0
37.0,9.0,673.0
0.0,0.0,656.0
2.0,0.0,641.0
1.0,0.0,631.0
37.0,9.0,673.0
0.0,0.0,655.0
2.0,0.0,638.0
1.0,0.0,630.0
37.0,9.0,673.0
0.0,0.0,655.0
2.0,0.0,637.0
1.0,0.0,629.0
37.0,9.0,674.0
0.0,0.0,655.0
2.0,0.0,635.0
1.0,0.0,624.0
37.0,9.0,673.0
0.0,0.0,656.0
2.0,0.0,635.0
1.0,0.0,620.0
37.0,9.0,674.0
0.0,0.0,659.0
2.0,0.0,637.0
1.0,0.0,619.0
37.0,9.0,674.0
0.0,0.0,660.0
2.0,0.0,637.0
