beatsPerMinute,beatAvg,GSR
0.0,0.0,648.0
9.0,0.0,625.0
8.0,0.0,605.0
7.0,0.0,663.0
0.0,0.0,649.0
9.0,0.0,626.0
8.0,0.0,604.0
7.0,0.0,663.0
0.0,0.0,649.0
9.0,0.0,626.0
8.0,0.0,602.0
7.0,0.0,663.0
0.0,0.0,649.0
9.0,0.0,627.0
8.0,0.0,600.0
7.0,0.0,663.0
0.0,0.0,649.0
9.0,0.0,628.0
8.0,0.0,600.0
7.0,0.0,663.0
0.0,0.0,650.0
9.0,0.0,628.0
43.0,10.0,600.0
7.0,0.0,664.0
0.0,0.0,652.0
9.0,0.0,629.0
43.0,10.0,599.0
7.0,0.0,664.0
0.0,0.0,654.0
9.0,0.0,631.0
43.0,10.0,599.0
7.0,0.0,664.0
0.0,0.0,651.0
9.0,0.0,633.0
43.0,10.0,601.0
7.0,0.0,663.0
0.0,0.0,653.0
9.0,0.0,633.0
43.0,10.0,604.0
7.0,0.0,664.0
0.0,0.0,654.0
9.0,0.0,633.0
43.0,10.0,602.0
47.0,11.0,663.0
0.0,0.0,655.0
9.0,0.0,634.0
43.0,10.0,603.0
47.0,11.0,663.0
0.0,0.0,655.0
9.0,0.0,636.0
43.0,10.0,606.0
47.0,11.0,664.0
0.0,0.0,654.0
9.0,0.0,638.0
43.0,10.0,610.0
47.0,11.0,663.0
0.0,0.0,652.0
9.0,0.0,640.0
43.0,10.0,613.0
47.0,11.0,663.0
0.0,0.0,649.0
9.0,0.0,635.0
43.0,10.0,615.0
47.0,11.0,663.0
0.0,0.0,649.0
9.0,0.0,637.0
43.0,10.0,618.0
47.0,11.0,662.0
0.0,0.0,647.0
9.0,0.0,638.0
43.0,10.0,620.0
47.0,11.0,662.0
0.0,0.0,644.0
16.0,0.0,639.0
43.0,10.0,621.0
47.0,11.0,662.0
0.0,0.0,641.0
16.0,0.0,637.0
43.0,10.0,623.0
47.0,11.0,662.0
0.0,0.0,639.0
16.0,0.0,636.0
43.0,10.0,626.0
47.0,11.0,661.0
0.0,0.0,635.0
16.0,0.0,631.0
43.0,10.0,626.0
47.0,11.0,657.0
0.0,0.0,635.0
16.0,0.0,627.0
43.0,10.0,626.0
47.0,11.0,656.0
0.0,0.0,633.0
16.0,0.0,622.0
43.0,10.0,625.0
47.0,11.0,655.0
0.0,0.0,631.0
16.0,0.0,618.0
43.0,10.0,623.0
47.0,11.0,655.0
0.0,0.0,631.0
16.0,0.0,614.0
43.0,10.0,620.0
47.0,11.0,656.0
0.0,0.0,633.0
16.0,0.0,612.0
43.0,10.0,617.0
47.0,11.0,657.0
0.0,0.0,636.0
16.0,0.0,611.0
43.0,10.0,616.0
47.0,11.0,658.0
0.0,0.0,638.0
16.0,0.0,611.0
43.0,10.0,619.0
47.0,11.0,659.0
0.0,0.0,641.0
16.0,0.0,611.0
43.0,10.0,617.0
47.0,11.0,659.0
0.0,0.0,642.0
16.0,0.0,613.0
43.0,10.0,616.0
47.0,11.0,660.0
0.0,0.0,643.0
16.0,0.0,614.0
43.0,10.0,613.0
24.0,17.0,660.0
0.0,0.0,643.0
16.0,0.0,616.0
43.0,10.0,611.0
24.0,17.0,660.0
0.0,0.0,644.0
16.0,0.0,618.0
43.0,10.0,607.0
24.0,17.0,660.0
0.0,0.0,645.0
16.0,0.0,619.0
43.0,10.0,605.0
24.0,17.0,660.0
0.0,0.0,646.0
16.0,0.0,622.0
43.0,10.0,603.0
24.0,17.0,661.0
0.0,0.0,646.0
16.0,0.0,624.0
43.0,10.0,602.0
24.0,17.0,661.0
0.0,0.0,647.0
16.0,0.0,624.0
16.0,10.0,602.0
24.0,17.0,661.0
0.0,0.0,647.0
16.0,0.0,624.0
16.0,10.0,601.0
24.0,17.0,661.0
0.0,0.0,648.0
16.0,0.0,624.0
16.0,10.0,599.0
24.0,17.0,662.0
0.0,0.0,649.0
16.0,0.0,626.0
16.0,10.0,598.0
24.0,17.0,662.0
0.0,0.0,647.0
16.0,0.0,625.0
16.0,10.0,597.0
24.0,17.0,662.0
0.0,0.0,648.0
16.0,0.0,627.0
16.0,10.0,596.0
24.0,17.0,662.0
0.0,0.0,648.0
16.0,0.0,629.0
16.0,10.0,596.0
24.0,17.0,662.0
0.0,0.0,648.0
16.0,0.0,630.0
16.0,10.0,599.0
24.0,17.0,662.0
0.0,0.0,650.0
16.0,0.0,631.0
16.0,10.0,599.0
24.0,17.0,662.0
0.0,0.0,652.0
16.0,0.0,631.0
16.0,10.0,598.0
24.0,17.0,662.0
0.0,0.0,653.0
16.0,0.0,632.0
16.0,10.0,600.0
24.0,17.0,662.0
0.0,0.0,653.0
16.0,0.0,634.0
16.0,10.0,603.0
24.0,17.0,662.0
0.0,0.0,653.0
16.0,0.0,637.0
16.0,10.0,608.0
24.0,17.0,662.0
0.0,0.0,651.0
16.0,0.0,638.0
16.0,10.0,611.0
24.0,17.0,661.0
0.0,0.0,649.0
16.0,0.0,633.0
16.0,10.0,612.0
24.0,17.0,661.0
0.0,0.0,649.0
16.0,0.0,635.0
16.0,10.0,615.0
24.0,17.0,661.0
0.0,0.0,647.0
16.0,0.0,638.0
16.0,10.0,619.0
24.0,17.0,661.0
0.0,0.0,645.0
16.0,0.0,639.0
16.0,10.0,621.0
24.0,17.0,660.0
0.0,0.0,640.0
16.0,0.0,637.0
16.0,10.0,623.0
24.0,17.0,661.0
0.0,0.0,642.0
16.0,0.0,634.0
16.0,10.0,621.0
24.0,17.0,661.0
0.0,0.0,639.0
16.0,0.0,631.0
16.0,10.0,626.0
24.0,17.0,661.0
0.0,0.0,639.0
16.0,0.0,631.0
16.0,10.0,631.0
24.0,17.0,662.0
0.0,0.0,637.0
16.0,0.0,627.0
16.0,10.0,631.0
18.0,17.0,664.0
0.0,0.0,638.0
16.0,0.0,623.0
16.0,10.0,627.0
18.0,17.0,664.0
0.0,0.0,638.0
16.0,0.0,619.0
16.0,10.0,625.0
18.0,17.0,662.0
0.0,0.0,642.0
16.0,0.0,620.0
16.0,10.0,627.0
18.0,17.0,662.0
0.0,0.0,640.0
16.0,0.0,614.0
16.0,10.0,625.0
18.0,17.0,662.0
0.0,0.0,644.0
16.0,0.0,616.0
16.0,10.0,625.0
18.0,17.0,663.0
0.0,0.0,645.0
16.0,0.0,614.0
16.0,10.0,621.0
18.0,17.0,662.0
0.0,0.0,646.0
16.0,0.0,618.0
16.0,10.0,620.0
18.0,17.0,662.0
0.0,0.0,647.0
16.0,0.0,618.0
16.0,10.0,617.0
65.0,34.0,661.0
0.0,0.0,645.0
16.0,0.0,617.0
16.0,10.0,612.0
65.0,34.0,660.0
0.0,0.0,644.0
16.0,0.0,618.0
16.0,10.0,608.0
65.0,34.0,660.0
0.0,0.0,646.0
16.0,0.0,620.0
16.0,10.0,606.0
65.0,34.0,660.0
0.0,0.0,646.0
16.0,0.0,622.0
16.0,10.0,604.0
65.0,34.0,660.0
0.0,0.0,646.0
16.0,0.0,620.0
16.0,10.0,598.0
65.0,34.0,656.0
0.0,0.0,643.0
16.0,0.0,623.0
16.0,10.0,600.0
65.0,34.0,658.0
0.0,0.0,644.0
16.0,0.0,623.0
16.0,10.0,598.0
65.0,34.0,659.0
0.0,0.0,646.0
16.0,0.0,624.0
16.0,10.0,599.0
65.0,34.0,660.0
0.0,0.0,645.0
16.0,0.0,623.0
16.0,10.0,597.0
65.0,34.0,661.0
3.0,0.0,646.0
16.0,0.0,623.0
16.0,10.0,595.0
65.0,34.0,661.0
3.0,0.0,647.0
16.0,0.0,626.0
16.0,10.0,596.0
65.0,34.0,660.0
3.0,0.0,647.0
16.0,0.0,628.0
16.0,10.0,596.0
65.0,34.0,661.0
3.0,0.0,645.0
16.0,0.0,625.0
16.0,10.0,593.0
65.0,34.0,662.0
3.0,0.0,649.0
16.0,0.0,630.0
16.0,10.0,596.0
65.0,34.0,662.0
3.0,0.0,652.0
16.0,0.0,632.0
16.0,10.0,599.0
65.0,34.0,661.0
3.0,0.0,652.0
16.0,0.0,631.0
16.0,10.0,598.0
65.0,34.0,661.0
3.0,0.0,654.0
16.0,0.0,633.0
16.0,10.0,600.0
30.0,41.0,661.0
3.0,0.0,652.0
16.0,0.0,633.0
16.0,10.0,604.0
30.0,41.0,662.0
3.0,0.0,653.0
16.0,0.0,636.0
16.0,10.0,607.0
30.0,41.0,662.0
3.0,0.0,651.0
16.0,0.0,637.0
16.0,10.0,609.0
30.0,41.0,662.0
3.0,0.0,650.0
16.0,0.0,639.0
16.0,10.0,613.0
30.0,41.0,662.0
3.0,0.0,649.0
16.0,0.0,636.0
16.0,10.0,616.0
30.0,41.0,661.0
3.0,0.0,646.0
16.0,0.0,636.0
16.0,10.0,617.0
30.0,41.0,661.0
3.0,0.0,644.0
16.0,0.0,637.0
16.0,10.0,619.0
30.0,41.0,661.0
3.0,0.0,642.0
16.0,0.0,637.0
16.0,10.0,621.0
30.0,41.0,662.0
3.0,0.0,640.0
16.0,0.0,636.0
16.0,10.0,623.0
30.0,41.0,661.0
3.0,0.0,638.0
16.0,0.0,633.0
16.0,10.0,625.0
30.0,41.0,661.0
3.0,0.0,636.0
16.0,0.0,630.0
16.0,10.0,626.0
30.0,41.0,661.0
3.0,0.0,638.0
16.0,0.0,627.0
16.0,10.0,627.0
30.0,41.0,660.0
3.0,0.0,636.0
16.0,0.0,623.0
16.0,10.0,625.0
30.0,41.0,660.0
3.0,0.0,636.0
16.0,0.0,621.0
16.0,10.0,625.0
30.0,41.0,661.0
3.0,0.0,638.0
16.0,0.0,619.0
16.0,10.0,624.0
30.0,41.0,661.0
3.0,0.0,639.0
16.0,0.0,617.0
16.0,10.0,622.0
30.0,41.0,661.0
3.0,0.0,640.0
16.0,0.0,615.0
16.0,10.0,620.0
30.0,41.0,660.0
3.0,0.0,642.0
16.0,0.0,615.0
16.0,10.0,618.0
30.0,41.0,660.0
3.0,0.0,643.0
16.0,0.0,614.0
16.0,10.0,615.0
30.0,41.0,661.0
3.0,0.0,644.0
16.0,0.0,616.0
16.0,10.0,619.0
30.0,41.0,661.0
3.0,0.0,644.0
16.0,0.0,616.0
16.0,10.0,617.0
30.0,41.0,661.0
3.0,0.0,644.0
16.0,0.0,617.0
16.0,10.0,613.0
30.0,41.0,661.0
3.0,0.0,645.0
16.0,0.0,618.0
16.0,10.0,610.0
30.0,41.0,661.0
3.0,0.0,645.0
16.0,0.0,620.0
16.0,10.0,607.0
30.0,41.0,661.0
3.0,0.0,646.0
16.0,0.0,622.0
16.0,10.0,605.0
30.0,41.0,661.0
3.0,0.0,647.0
16.0,0.0,623.0
16.0,10.0,603.0
30.0,41.0,661.0
3.0,0.0,648.0
16.0,0.0,625.0
16.0,10.0,603.0
30.0,41.0,661.0
3.0,0.0,648.0
16.0,0.0,625.0
16.0,10.0,601.0
30.0,41.0,662.0
3.0,0.0,648.0
16.0,0.0,624.0
16.0,10.0,600.0
30.0,41.0,662.0
3.0,0.0,649.0
16.0,0.0,625.0
16.0,10.0,599.0
30.0,41.0,662.0
3.0,0.0,648.0
16.0,0.0,625.0
16.0,10.0,598.0
16.0,41.0,662.0
3.0,0.0,648.0
16.0,0.0,626.0
16.0,10.0,597.0
16.0,41.0,662.0
3.0,0.0,648.0
16.0,0.0,628.0
16.0,10.0,596.0
16.0,41.0,662.0
3.0,0.0,648.0
16.0,0.0,630.0
16.0,10.0,597.0
16.0,41.0,662.0
3.0,0.0,649.0
16.0,0.0,631.0
16.0,10.0,599.0
16.0,41.0,662.0
3.0,0.0,650.0
16.0,0.0,631.0
16.0,10.0,599.0
16.0,41.0,662.0
3.0,0.0,652.0
16.0,0.0,631.0
16.0,10.0,598.0
16.0,41.0,662.0
3.0,0.0,653.0
16.0,0.0,632.0
16.0,10.0,600.0
16.0,41.0,662.0
3.0,0.0,654.0
16.0,0.0,633.0
16.0,10.0,602.0
16.0,41.0,662.0
3.0,0.0,653.0
16.0,0.0,635.0
16.0,10.0,605.0
16.0,41.0,662.0
3.0,0.0,653.0
4.0,0.0,637.0
16.0,10.0,608.0
16.0,41.0,662.0
3.0,0.0,651.0
4.0,0.0,638.0
16.0,10.0,611.0
16.0,41.0,661.0
3.0,0.0,649.0
4.0,0.0,639.0
16.0,10.0,614.0
16.0,41.0,661.0
3.0,0.0,647.0
4.0,0.0,639.0
16.0,10.0,616.0
16.0,41.0,661.0
3.0,0.0,645.0
4.0,0.0,636.0
16.0,10.0,618.0
16.0,41.0,661.0
3.0,0.0,644.0
4.0,0.0,637.0
16.0,10.0,619.0
16.0,41.0,661.0
3.0,0.0,641.0
4.0,0.0,637.0
16.0,10.0,622.0
16.0,41.0,661.0
3.0,0.0,643.0
4.0,0.0,636.0
16.0,10.0,625.0
16.0,41.0,661.0
3.0,0.0,641.0
4.0,0.0,633.0
16.0,10.0,626.0
16.0,41.0,661.0
3.0,0.0,639.0
4.0,0.0,630.0
16.0,10.0,627.0
16.0,41.0,661.0
3.0,0.0,638.0
4.0,0.0,627.0
16.0,10.0,627.0
16.0,41.0,661.0
3.0,0.0,637.0
4.0,0.0,624.0
16.0,10.0,627.0
16.0,41.0,661.0
3.0,0.0,636.0
43.0,10.0,620.0
16.0,10.0,625.0
16.0,41.0,661.0
3.0,0.0,638.0
43.0,10.0,619.0
16.0,10.0,623.0
16.0,41.0,661.0
3.0,0.0,639.0
43.0,10.0,617.0
16.0,10.0,622.0
16.0,41.0,661.0
3.0,0.0,640.0
43.0,10.0,615.0
16.0,10.0,620.0
16.0,41.0,661.0
3.0,0.0,641.0
43.0,10.0,615.0
16.0,10.0,618.0
16.0,41.0,661.0
3.0,0.0,643.0
43.0,10.0,614.0
16.0,10.0,621.0
16.0,41.0,661.0
3.0,0.0,644.0
43.0,10.0,614.0
16.0,10.0,620.0
18.0,41.0,661.0
3.0,0.0,645.0
43.0,10.0,615.0
16.0,10.0,611.0
18.0,41.0,661.0
3.0,0.0,645.0
43.0,10.0,618.0
16.0,10.0,609.0
18.0,41.0,661.0
3.0,0.0,645.0
43.0,10.0,620.0
16.0,10.0,607.0
18.0,41.0,661.0
3.0,0.0,645.0
43.0,10.0,623.0
16.0,10.0,605.0
18.0,41.0,661.0
3.0,0.0,645.0
43.0,10.0,624.0
16.0,10.0,604.0
18.0,41.0,661.0
3.0,0.0,645.0
43.0,10.0,625.0
16.0,10.0,605.0
18.0,41.0,661.0
3.0,0.0,646.0
43.0,10.0,626.0
16.0,10.0,605.0
18.0,41.0,661.0
3.0,0.0,647.0
37.0,20.0,625.0
16.0,10.0,605.0
18.0,41.0,661.0
3.0,0.0,647.0
37.0,20.0,625.0
16.0,10.0,604.0
18.0,41.0,662.0
3.0,0.0,647.0
37.0,20.0,624.0
16.0,10.0,600.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,625.0
16.0,10.0,598.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,626.0
16.0,10.0,597.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,627.0
16.0,10.0,597.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,628.0
16.0,10.0,596.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,630.0
4.0,10.0,597.0
18.0,41.0,662.0
3.0,0.0,649.0
37.0,20.0,631.0
4.0,10.0,599.0
18.0,41.0,662.0
3.0,0.0,650.0
37.0,20.0,631.0
4.0,10.0,600.0
18.0,41.0,662.0
3.0,0.0,651.0
37.0,20.0,631.0
4.0,10.0,601.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,631.0
4.0,10.0,602.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,631.0
4.0,10.0,604.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,632.0
4.0,10.0,606.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,634.0
4.0,10.0,608.0
18.0,41.0,662.0
3.0,0.0,652.0
37.0,20.0,635.0
4.0,10.0,610.0
18.0,41.0,661.0
3.0,0.0,650.0
37.0,20.0,637.0
57.0,25.0,612.0
18.0,41.0,661.0
3.0,0.0,649.0
37.0,20.0,637.0
57.0,25.0,614.0
18.0,41.0,662.0
3.0,0.0,647.0
37.0,20.0,638.0
57.0,25.0,616.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,637.0
57.0,25.0,620.0
18.0,41.0,661.0
3.0,0.0,644.0
37.0,20.0,636.0
57.0,25.0,623.0
18.0,41.0,661.0
3.0,0.0,642.0
37.0,20.0,634.0
57.0,25.0,626.0
18.0,41.0,661.0
3.0,0.0,640.0
37.0,20.0,631.0
57.0,25.0,627.0
18.0,41.0,661.0
3.0,0.0,639.0
37.0,20.0,629.0
57.0,25.0,628.0
18.0,41.0,661.0
3.0,0.0,638.0
37.0,20.0,627.0
57.0,25.0,627.0
18.0,41.0,661.0
3.0,0.0,637.0
37.0,20.0,624.0
57.0,39.0,623.0
18.0,41.0,661.0
3.0,0.0,637.0
37.0,20.0,623.0
57.0,39.0,626.0
18.0,41.0,661.0
3.0,0.0,637.0
37.0,20.0,620.0
57.0,39.0,624.0
18.0,41.0,661.0
3.0,0.0,638.0
37.0,20.0,618.0
57.0,39.0,623.0
18.0,41.0,661.0
3.0,0.0,639.0
37.0,20.0,616.0
57.0,39.0,621.0
18.0,41.0,661.0
3.0,0.0,641.0
37.0,20.0,615.0
57.0,39.0,619.0
18.0,41.0,661.0
3.0,0.0,643.0
37.0,20.0,615.0
86.0,60.0,618.0
18.0,41.0,661.0
3.0,0.0,644.0
37.0,20.0,615.0
86.0,60.0,616.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,616.0
86.0,60.0,614.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,618.0
86.0,60.0,612.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,619.0
86.0,60.0,610.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,621.0
86.0,60.0,608.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,623.0
86.0,60.0,606.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,624.0
86.0,60.0,604.0
18.0,41.0,661.0
3.0,0.0,645.0
37.0,20.0,625.0
86.0,60.0,604.0
18.0,41.0,661.0
3.0,0.0,646.0
37.0,20.0,625.0
57.0,64.0,605.0
18.0,41.0,661.0
3.0,0.0,646.0
37.0,20.0,625.0
57.0,64.0,605.0
18.0,41.0,661.0
3.0,0.0,647.0
37.0,20.0,625.0
57.0,64.0,604.0
18.0,41.0,661.0
3.0,0.0,647.0
37.0,20.0,625.0
57.0,64.0,603.0
18.0,41.0,661.0
3.0,0.0,648.0
37.0,20.0,625.0
57.0,64.0,602.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,626.0
57.0,64.0,601.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,627.0
57.0,64.0,600.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,628.0
57.0,64.0,598.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,629.0
65.0,66.0,598.0
18.0,41.0,662.0
3.0,0.0,648.0
37.0,20.0,630.0
65.0,66.0,598.0
18.0,41.0,662.0
3.0,0.0,649.0
37.0,20.0,631.0
65.0,66.0,600.0
18.0,41.0,662.0
3.0,0.0,650.0
37.0,20.0,631.0
65.0,66.0,600.0
18.0,41.0,662.0
3.0,0.0,652.0
37.0,20.0,631.0
65.0,66.0,601.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,631.0
65.0,66.0,603.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,631.0
65.0,66.0,605.0
18.0,41.0,662.0
3.0,0.0,653.0
37.0,20.0,632.0
74.0,70.0,606.0
18.0,41.0,661.0
3.0,0.0,653.0
37.0,20.0,634.0
74.0,70.0,611.0
18.0,41.0,661.0
3.0,0.0,652.0
37.0,20.0,635.0
74.0,70.0,614.0
18.0,41.0,662.0
3.0,0.0,651.0
37.0,20.0,636.0
74.0,70.0,613.0
18.0,41.0,662.0
3.0,0.0,649.0
37.0,20.0,637.0
74.0,70.0,615.0
18.0,41.0,661.0
3.0,0.0,647.0
37.0,20.0,637.0
74.0,70.0,615.0
18.0,41.0,661.0
3.0,0.0,646.0
37.0,20.0,638.0
74.0,70.0,620.0
7.0,41.0,661.0
3.0,0.0,644.0
37.0,20.0,637.0
74.0,70.0,623.0
7.0,41.0,661.0
3.0,0.0,642.0
37.0,20.0,635.0
74.0,70.0,625.0
7.0,41.0,661.0
3.0,0.0,641.0
37.0,20.0,632.0
74.0,70.0,626.0
7.0,41.0,661.0
3.0,0.0,639.0
37.0,20.0,630.0
74.0,70.0,627.0
7.0,41.0,661.0
3.0,0.0,638.0
37.0,20.0,627.0
74.0,70.0,627.0
7.0,41.0,661.0
3.0,0.0,637.0
37.0,20.0,624.0
74.0,70.0,622.0
7.0,41.0,661.0
3.0,0.0,637.0
37.0,20.0,623.0
74.0,70.0,623.0
7.0,41.0,661.0
3.0,0.0,637.0
37.0,20.0,621.0
