beatsPerMinute,beatAvg,GSR
25.0,6.0,616.0
0.0,0.0,672.0
0.0,0.0,659.0
37.0,18.0,641.0
25.0,6.0,617.0
0.0,0.0,673.0
0.0,0.0,658.0
37.0,18.0,641.0
25.0,6.0,619.0
0.0,0.0,673.0
0.0,0.0,657.0
37.0,18.0,640.0
25.0,6.0,620.0
0.0,0.0,673.0
0.0,0.0,657.0
37.0,18.0,640.0
25.0,6.0,621.0
0.0,0.0,674.0
0.0,0.0,660.0
37.0,18.0,642.0
9.0,6.0,622.0
0.0,0.0,671.0
0.0,0.0,656.0
37.0,18.0,639.0
9.0,6.0,622.0
0.0,0.0,672.0
0.0,0.0,655.0
37.0,18.0,639.0
9.0,6.0,623.0
0.0,0.0,673.0
0.0,0.0,655.0
37.0,18.0,638.0
9.0,6.0,625.0
0.0,0.0,673.0
0.0,0.0,655.0
37.0,18.0,637.0
9.0,6.0,625.0
0.0,0.0,672.0
0.0,0.0,655.0
37.0,18.0,637.0
9.0,6.0,625.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,637.0
9.0,6.0,625.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,636.0
9.0,6.0,625.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,636.0
9.0,6.0,625.0
0.0,0.0,672.0
0.0,0.0,653.0
37.0,18.0,633.0
9.0,6.0,624.0
0.0,0.0,672.0
0.0,0.0,654.0
37.0,18.0,632.0
9.0,6.0,623.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,633.0
9.0,6.0,622.0
0.0,0.0,677.0
0.0,0.0,657.0
37.0,18.0,633.0
9.0,6.0,621.0
0.0,0.0,672.0
0.0,0.0,654.0
37.0,18.0,633.0
9.0,6.0,620.0
0.0,0.0,673.0
0.0,0.0,655.0
37.0,18.0,633.0
37.0,15.0,619.0
0.0,0.0,673.0
0.0,0.0,655.0
37.0,18.0,634.0
37.0,15.0,618.0
0.0,0.0,673.0
0.0,0.0,656.0
37.0,18.0,634.0
37.0,15.0,617.0
0.0,0.0,673.0
0.0,0.0,656.0
37.0,18.0,634.0
37.0,15.0,616.0
0.0,0.0,673.0
0.0,0.0,656.0
37.0,18.0,635.0
37.0,15.0,616.0
0.0,0.0,673.0
0.0,0.0,658.0
37.0,18.0,635.0
37.0,15.0,616.0
0.0,0.0,673.0
0.0,0.0,659.0
37.0,18.0,636.0
37.0,15.0,615.0
0.0,0.0,673.0
0.0,0.0,659.0
37.0,18.0,637.0
37.0,15.0,616.0
0.0,0.0,673.0
0.0,0.0,658.0
37.0,18.0,637.0
37.0,15.0,616.0
0.0,0.0,673.0
0.0,0.0,658.0
37.0,18.0,638.0
37.0,15.0,617.0
0.0,0.0,676.0
0.0,0.0,660.0
37.0,18.0,640.0
37.0,15.0,618.0
0.0,0.0,670.0
0.0,0.0,656.0
37.0,18.0,640.0
37.0,15.0,617.0
0.0,0.0,672.0
0.0,0.0,656.0
37.0,18.0,640.0
37.0,15.0,620.0
0.0,0.0,672.0
0.0,0.0,657.0
37.0,18.0,639.0
37.0,15.0,621.0
0.0,0.0,672.0
0.0,0.0,656.0
37.0,18.0,639.0
37.0,24.0,621.0
0.0,0.0,673.0
0.0,0.0,656.0
37.0,18.0,639.0
37.0,24.0,622.0
0.0,0.0,673.0
0.0,0.0,656.0
37.0,18.0,638.0
37.0,24.0,624.0
0.0,0.0,672.0
0.0,0.0,655.0
37.0,18.0,638.0
37.0,24.0,625.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,637.0
37.0,24.0,625.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,637.0
37.0,24.0,625.0
0.0,0.0,673.0
0.0,0.0,653.0
37.0,18.0,636.0
37.0,24.0,625.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,637.0
37.0,24.0,626.0
0.0,0.0,671.0
0.0,0.0,653.0
37.0,18.0,635.0
37.0,24.0,625.0
0.0,0.0,672.0
0.0,0.0,653.0
37.0,18.0,634.0
37.0,24.0,624.0
0.0,0.0,672.0
0.0,0.0,653.0
37.0,18.0,632.0
37.0,24.0,623.0
0.0,0.0,672.0
0.0,0.0,654.0
37.0,18.0,632.0
37.0,24.0,622.0
0.0,0.0,673.0
0.0,0.0,654.0
37.0,18.0,633.0
37.0,24.0,621.0
0.0,0.0,673.0
0.0,0.0,655.0
37.0,18.0,633.0
37.0,24.0,619.0
0.0,0.0,673.0
0.0,0.0,655.0
9.0,18.0,633.0
37.0,24.0,618.0
0.0,0.0,673.0
0.0,0.0,655.0
9.0,18.0,633.0
37.0,24.0,617.0
0.0,0.0,673.0
0.0,0.0,656.0
9.0,18.0,634.0
37.0,24.0,616.0
0.0,0.0,673.0
0.0,0.0,656.0
9.0,18.0,634.0
37.0,24.0,615.0
0.0,0.0,673.0
0.0,0.0,657.0
9.0,18.0,635.0
37.0,24.0,615.0
0.0,0.0,673.0
0.0,0.0,661.0
9.0,18.0,638.0
37.0,24.0,616.0
0.0,0.0,672.0
0.0,0.0,659.0
9.0,18.0,636.0
37.0,24.0,616.0
0.0,0.0,673.0
0.0,0.0,659.0
9.0,18.0,637.0
37.0,24.0,615.0
0.0,0.0,673.0
0.0,0.0,659.0
9.0,18.0,639.0
37.0,24.0,616.0
0.0,0.0,673.0
0.0,0.0,658.0
9.0,18.0,640.0
37.0,24.0,617.0
0.0,0.0,673.0
0.0,0.0,657.0
9.0,18.0,640.0
37.0,24.0,618.0
0.0,0.0,677.0
0.0,0.0,659.0
9.0,18.0,640.0
37.0,24.0,620.0
0.0,0.0,672.0
0.0,0.0,656.0
9.0,18.0,639.0
37.0,24.0,620.0
0.0,0.0,673.0
0.0,0.0,657.0
9.0,18.0,639.0
37.0,24.0,621.0
0.0,0.0,673.0
3.0,0.0,655.0
9.0,18.0,638.0
37.0,24.0,621.0
0.0,0.0,673.0
3.0,0.0,656.0
9.0,18.0,639.0
37.0,24.0,625.0
0.0,0.0,673.0
3.0,0.0,656.0
9.0,18.0,639.0
37.0,24.0,625.0
0.0,0.0,676.0
3.0,0.0,658.0
9.0,18.0,638.0
37.0,24.0,626.0
0.0,0.0,671.0
3.0,0.0,654.0
9.0,18.0,637.0
37.0,24.0,625.0
0.0,0.0,672.0
3.0,0.0,653.0
9.0,18.0,636.0
37.0,24.0,625.0
0.0,0.0,673.0
3.0,0.0,653.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,654.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,673.0
3.0,0.0,654.0
9.0,18.0,634.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,654.0
9.0,18.0,634.0
37.0,24.0,623.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,634.0
37.0,24.0,622.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,633.0
37.0,24.0,621.0
0.0,0.0,673.0
3.0,0.0,655.0
9.0,18.0,633.0
37.0,24.0,619.0
0.0,0.0,673.0
3.0,0.0,656.0
9.0,18.0,634.0
37.0,24.0,617.0
0.0,0.0,676.0
3.0,0.0,655.0
9.0,18.0,634.0
37.0,24.0,616.0
0.0,0.0,672.0
3.0,0.0,656.0
9.0,18.0,634.0
37.0,24.0,615.0
0.0,0.0,672.0
3.0,0.0,657.0
9.0,18.0,635.0
37.0,24.0,616.0
0.0,0.0,674.0
3.0,0.0,658.0
9.0,18.0,637.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,637.0
37.0,24.0,615.0
0.0,0.0,673.0
3.0,0.0,659.0
9.0,18.0,638.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,639.0
37.0,24.0,617.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,639.0
37.0,24.0,617.0
0.0,0.0,676.0
3.0,0.0,661.0
9.0,18.0,642.0
37.0,24.0,618.0
0.0,0.0,671.0
3.0,0.0,657.0
9.0,18.0,640.0
37.0,24.0,619.0
0.0,0.0,673.0
3.0,0.0,657.0
9.0,18.0,640.0
37.0,24.0,619.0
0.0,0.0,673.0
3.0,0.0,657.0
9.0,18.0,642.0
37.0,24.0,624.0
0.0,0.0,671.0
3.0,0.0,656.0
9.0,18.0,639.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,656.0
9.0,18.0,638.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,638.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,654.0
9.0,18.0,637.0
37.0,24.0,624.0
0.0,0.0,676.0
3.0,0.0,652.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,671.0
3.0,0.0,653.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,653.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,654.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,673.0
3.0,0.0,654.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,654.0
9.0,18.0,634.0
37.0,24.0,623.0
0.0,0.0,673.0
3.0,0.0,654.0
9.0,18.0,634.0
37.0,24.0,623.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,635.0
37.0,24.0,624.0
0.0,0.0,671.0
3.0,0.0,655.0
9.0,18.0,633.0
37.0,24.0,621.0
0.0,0.0,677.0
3.0,0.0,658.0
9.0,18.0,635.0
37.0,24.0,619.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,634.0
37.0,24.0,617.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,634.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,657.0
9.0,18.0,634.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,635.0
37.0,24.0,615.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,636.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,659.0
9.0,18.0,637.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,659.0
9.0,18.0,638.0
37.0,24.0,616.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,638.0
37.0,24.0,617.0
0.0,0.0,673.0
3.0,0.0,658.0
9.0,18.0,639.0
37.0,24.0,617.0
0.0,0.0,677.0
3.0,0.0,661.0
9.0,18.0,640.0
6.0,24.0,619.0
0.0,0.0,672.0
3.0,0.0,657.0
9.0,18.0,640.0
6.0,24.0,620.0
0.0,0.0,670.0
3.0,0.0,656.0
9.0,18.0,640.0
6.0,24.0,619.0
0.0,0.0,672.0
3.0,0.0,656.0
9.0,18.0,639.0
6.0,24.0,620.0
0.0,0.0,672.0
3.0,0.0,656.0
9.0,18.0,639.0
6.0,24.0,623.0
0.0,0.0,676.0
3.0,0.0,655.0
9.0,18.0,638.0
6.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,637.0
6.0,24.0,624.0
0.0,0.0,672.0
3.0,0.0,655.0
9.0,18.0,637.0
6.0,24.0,624.0
0.0,0.0,673.0
8.0,0.0,653.0
9.0,18.0,637.0
6.0,24.0,624.0
0.0,0.0,673.0
8.0,0.0,653.0
9.0,18.0,636.0
6.0,24.0,624.0
0.0,0.0,673.0
8.0,0.0,653.0
9.0,18.0,635.0
6.0,24.0,624.0
0.0,0.0,673.0
8.0,0.0,654.0
9.0,18.0,634.0
6.0,24.0,624.0
0.0,0.0,675.0
8.0,0.0,653.0
9.0,18.0,633.0
6.0,24.0,624.0
0.0,0.0,672.0
8.0,0.0,654.0
9.0,18.0,633.0
6.0,24.0,622.0
0.0,0.0,673.0
8.0,0.0,654.0
9.0,18.0,633.0
6.0,24.0,622.0
0.0,0.0,673.0
8.0,0.0,655.0
6.0,18.0,633.0
6.0,24.0,621.0
0.0,0.0,673.0
8.0,0.0,655.0
6.0,18.0,633.0
6.0,24.0,620.0
0.0,0.0,673.0
8.0,0.0,656.0
6.0,18.0,633.0
6.0,24.0,619.0
0.0,0.0,673.0
8.0,0.0,656.0
6.0,18.0,634.0
6.0,24.0,617.0
0.0,0.0,673.0
8.0,0.0,656.0
6.0,18.0,634.0
6.0,24.0,617.0
0.0,0.0,673.0
8.0,0.0,656.0
6.0,18.0,635.0
6.0,24.0,616.0
0.0,0.0,673.0
8.0,0.0,657.0
6.0,18.0,635.0
6.0,24.0,615.0
2.0,0.0,673.0
8.0,0.0,659.0
6.0,18.0,636.0
6.0,24.0,615.0
2.0,0.0,673.0
8.0,0.0,659.0
6.0,18.0,639.0
6.0,24.0,617.0
2.0,0.0,672.0
8.0,0.0,658.0
6.0,18.0,639.0
6.0,24.0,616.0
2.0,0.0,672.0
8.0,0.0,658.0
6.0,18.0,640.0
6.0,24.0,617.0
2.0,0.0,673.0
8.0,0.0,658.0
6.0,18.0,641.0
6.0,24.0,618.0
2.0,0.0,673.0
8.0,0.0,657.0
6.0,18.0,641.0
6.0,24.0,620.0
2.0,0.0,673.0
8.0,0.0,657.0
6.0,18.0,640.0
6.0,24.0,621.0
2.0,0.0,673.0
8.0,0.0,656.0
6.0,18.0,639.0
6.0,24.0,622.0
65.0,16.0,673.0
8.0,0.0,656.0
6.0,18.0,638.0
6.0,24.0,622.0
65.0,16.0,672.0
8.0,0.0,655.0
6.0,18.0,638.0
6.0,24.0,623.0
65.0,16.0,673.0
8.0,0.0,655.0
6.0,18.0,637.0
6.0,24.0,624.0
65.0,16.0,673.0
8.0,0.0,654.0
6.0,18.0,638.0
6.0,24.0,625.0
65.0,16.0,672.0
8.0,0.0,653.0
6.0,18.0,636.0
6.0,24.0,623.0
65.0,16.0,672.0
8.0,0.0,656.0
6.0,18.0,638.0
6.0,24.0,625.0
65.0,16.0,671.0
8.0,0.0,653.0
6.0,18.0,635.0
6.0,24.0,624.0
65.0,16.0,673.0
8.0,0.0,653.0
6.0,18.0,635.0
6.0,24.0,623.0
65.0,32.0,673.0
8.0,0.0,654.0
6.0,18.0,634.0
6.0,24.0,623.0
65.0,32.0,673.0
8.0,0.0,654.0
6.0,18.0,632.0
6.0,24.0,623.0
65.0,32.0,673.0
8.0,0.0,654.0
6.0,18.0,632.0
6.0,24.0,622.0
65.0,32.0,673.0
8.0,0.0,655.0
6.0,18.0,633.0
6.0,24.0,621.0
65.0,32.0,673.0
8.0,0.0,655.0
6.0,18.0,633.0
12.0,24.0,620.0
65.0,32.0,673.0
8.0,0.0,655.0
6.0,18.0,634.0
12.0,24.0,619.0
65.0,32.0,673.0
8.0,0.0,655.0
6.0,18.0,634.0
12.0,24.0,618.0
65.0,32.0,673.0
8.0,0.0,656.0
6.0,18.0,634.0
12.0,24.0,617.0
65.0,32.0,673.0
8.0,0.0,656.0
6.0,18.0,634.0
12.0,24.0,616.0
65.0,32.0,677.0
8.0,0.0,660.0
6.0,18.0,635.0
12.0,24.0,616.0
65.0,32.0,672.0
8.0,0.0,658.0
6.0,18.0,636.0
12.0,24.0,616.0
65.0,32.0,676.0
8.0,0.0,657.0
6.0,18.0,638.0
12.0,24.0,617.0
65.0,32.0,671.0
8.0,0.0,657.0
6.0,18.0,636.0
12.0,24.0,615.0
65.0,32.0,672.0
8.0,0.0,658.0
6.0,18.0,637.0
12.0,24.0,616.0
65.0,32.0,673.0
8.0,0.0,658.0
6.0,18.0,638.0
12.0,24.0,617.0
65.0,32.0,673.0
8.0,0.0,659.0
6.0,18.0,641.0
12.0,24.0,618.0
65.0,32.0,673.0
8.0,0.0,657.0
6.0,18.0,640.0
12.0,24.0,621.0
65.0,32.0,673.0
8.0,0.0,657.0
6.0,18.0,640.0
12.0,24.0,622.0
65.0,32.0,673.0
8.0,0.0,657.0
6.0,18.0,639.0
12.0,24.0,622.0
65.0,32.0,673.0
8.0,0.0,656.0
6.0,18.0,638.0
12.0,24.0,622.0
65.0,32.0,673.0
8.0,0.0,655.0
6.0,18.0,638.0
12.0,24.0,623.0
65.0,32.0,676.0
8.0,0.0,654.0
6.0,18.0,636.0
12.0,24.0,623.0
65.0,32.0,672.0
10.0,0.0,653.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,673.0
10.0,0.0,653.0
6.0,18.0,635.0
12.0,24.0,622.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,672.0
10.0,0.0,654.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,633.0
12.0,24.0,623.0
65.0,32.0,672.0
10.0,0.0,654.0
6.0,18.0,633.0
12.0,24.0,622.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,633.0
12.0,24.0,622.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,633.0
12.0,24.0,621.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,633.0
12.0,24.0,621.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,633.0
12.0,24.0,620.0
65.0,32.0,671.0
10.0,0.0,655.0
6.0,18.0,634.0
12.0,24.0,616.0
65.0,32.0,672.0
10.0,0.0,656.0
6.0,18.0,634.0
12.0,24.0,616.0
65.0,32.0,673.0
10.0,0.0,656.0
6.0,18.0,635.0
12.0,24.0,616.0
65.0,32.0,673.0
10.0,0.0,657.0
6.0,18.0,635.0
12.0,24.0,616.0
65.0,32.0,673.0
10.0,0.0,657.0
6.0,18.0,635.0
12.0,24.0,615.0
65.0,32.0,673.0
10.0,0.0,658.0
6.0,18.0,636.0
12.0,24.0,617.0
65.0,32.0,671.0
10.0,0.0,658.0
6.0,18.0,638.0
12.0,24.0,616.0
65.0,32.0,672.0
10.0,0.0,658.0
6.0,18.0,638.0
12.0,24.0,617.0
65.0,32.0,673.0
10.0,0.0,658.0
6.0,18.0,639.0
12.0,24.0,617.0
65.0,32.0,673.0
10.0,0.0,658.0
6.0,18.0,639.0
12.0,24.0,618.0
65.0,32.0,673.0
10.0,0.0,657.0
6.0,18.0,640.0
12.0,24.0,619.0
65.0,32.0,673.0
10.0,0.0,660.0
6.0,18.0,643.0
12.0,24.0,623.0
65.0,32.0,671.0
10.0,0.0,656.0
6.0,18.0,639.0
12.0,24.0,622.0
65.0,32.0,672.0
10.0,0.0,656.0
6.0,18.0,639.0
12.0,24.0,623.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,638.0
12.0,24.0,622.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,637.0
12.0,24.0,624.0
65.0,32.0,673.0
10.0,0.0,656.0
6.0,18.0,637.0
12.0,24.0,624.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,636.0
12.0,24.0,624.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,672.0
10.0,0.0,654.0
6.0,18.0,636.0
12.0,24.0,623.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,672.0
10.0,0.0,654.0
6.0,18.0,633.0
12.0,24.0,623.0
65.0,32.0,677.0
10.0,0.0,657.0
6.0,18.0,635.0
12.0,24.0,623.0
65.0,32.0,671.0
10.0,0.0,654.0
6.0,18.0,633.0
12.0,24.0,622.0
65.0,32.0,673.0
10.0,0.0,654.0
6.0,18.0,633.0
12.0,24.0,621.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,633.0
12.0,24.0,621.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,633.0
12.0,24.0,618.0
65.0,32.0,673.0
10.0,0.0,655.0
6.0,18.0,634.0
12.0,24.0,617.0
65.0,32.0,673.0
10.0,0.0,656.0
6.0,18.0,634.0
12.0,24.0,616.0
65.0,32.0,674.0
10.0,0.0,656.0
6.0,18.0,634.0
12.0,24.0,616.0
65.0,32.0,673.0
10.0,0.0,657.0
6.0,18.0,635.0
12.0,24.0,616.0
65.0,32.0,673.0
10.0,0.0,657.0
6.0,18.0,635.0
12.0,24.0,615.0
65.0,32.0,673.0
10.0,0.0,659.0
6.0,18.0,636.0
12.0,24.0,616.0
65.0,32.0,673.0
10.0,0.0,658.0
6.0,18.0,638.0
12.0,24.0,616.0
65.0,32.0,676.0
10.0,0.0,657.0
6.0,18.0,637.0
12.0,24.0,616.0
65.0,32.0,672.0
10.0,0.0,657.0
6.0,18.0,637.0
